X,Y,POINT_ID,SHI_OBSERVED
-0.85522593377462,47.6313661772088,35082784,3.65
-1.03972921004367,47.6127704010876,34942784,3.45
-0.565051050633123,47.6599594384574,35302784,3.5
-0.783580517767103,47.8018785064702,35162802,3.25
-2.55035552583281,47.6121924096546,33822802,3.6
-1.50501547141193,47.7643624480719,34622806,3.0
-2.59415881000593,47.6799517995348,33802810,3.4
-0.590413093716021,47.9115540998251,35322812,3.35
-2.89239128315871,47.6813456326447,33582814,3.55
-1.84652245052407,47.8368044822703,34382818,3.1
-1.60857335552301,47.8624252468907,34562818,3.6
-2.91039266448309,47.7520873620713,33582822,3.4
-2.01765840443108,47.87261546409,34262824,3.05
-0.061307371942109,48.1066102342152,35742828,3.55
-0.198093569534743,48.1120998228159,35642830,3.45
-2.69548191458421,47.8684857154088,33762832,3.4
-1.37589339350873,48.0323150690476,34762834,3.1
-4.16896475268321,48.3619683506275,32782906,3.55
-4.17768976350084,48.4886971486783,32802920,3.9
-3.65592245335771,47.8979746081958,33062848,3.55
-3.66792142236577,48.0424442769718,33082864,3.9
-3.5061139887302,48.3544622588605,33262896,3.05
-3.36455414175588,48.1347600544898,33322870,3.65
-3.3711295737613,48.2616041848606,33342884,3.15
-3.22265250291131,48.1155721668193,33422866,3.45
-3.30734308658292,48.4334756436649,33422902,3.8
-3.08429700807745,48.0046582230309,33502852,3.7
-2.96843997348634,47.8727261301298,33562836,3.65
-2.91189810815252,47.9705521367409,33622846,3.25
-2.89906078008854,48.0267306786394,33642852,3.2
-2.95123442624658,48.4396170322787,33682898,3.1
-2.76169861035472,47.9153839244107,33722838,3.4
-2.75867828407879,48.2253798240527,33782872,3.55
-2.66545738267269,48.1815744696795,33842866,3.25
-2.33298912702432,48.2741443321626,34102872,3.1
-2.25855169101769,48.0823294665084,34122850,2.7
-2.32824476838721,48.365671451847,34122882,3.15
-2.16098299087422,48.1296188825899,34202854,3.1
-2.18683290596782,48.2359078793145,34202866,3.15
-2.01651552962665,47.9818809849286,34282836,3.2
-1.89129063338787,48.4865809894239,34462890,3.05
-1.71978108356103,48.3413696861323,34562872,3.05
-1.57798415013935,48.0837887799302,34622842,2.85
-1.5575095393876,48.2313488499948,34662858,3.15
-1.50401756901619,48.4732082513568,34742884,3.4
-3.35216491177562,48.7015397304687,33442932,3.2
-0.902213498339339,49.2241558753931,35302960,3.45
-0.688407263928476,49.2629806211666,35462962,3.1
-0.855740284399199,49.2649845298333,35342964,3.4
-1.49191552198781,49.364774416033,34902982,3.1
-1.77598379649272,49.4987844322031,34723000,3.05
-1.67531398277727,49.545671738239,34803004,3.9
-4.04535546940532,50.715089106164,33363162,3.75
-4.36310518828787,48.555929907062,32682930,3.9
-4.0061203487657,48.5655076297577,32942926,3.25
-3.17709518127238,48.6679206430081,33562926,3.1
-2.41240084549319,48.5927986202485,34102908,2.65
-4.1814279665198,48.5978065431826,32822932,3.45
-4.11648597057776,48.6609554860148,32882938,3.6
-1.21065474345872,48.9938157670109,35042938,3.1
-1.4665991876136,49.0221873915651,34862944,3.75
-1.41660601985046,49.0455017921533,34902946,3.7
-0.474691783633439,49.1743994313566,35602950,3.15
-0.443187539871599,49.2861735793622,35642962,3.5
-0.665075702636936,49.2833541749635,35482964,2.95
0.538858618056618,47.797705441273,36142788,3.75
0.333703804115136,49.0118101384849,36162924,3.55
0.648467975709755,47.933950019971,36242802,2.9
0.561452087401271,48.8321322456271,36302902,3.35
0.917572322210034,47.9385151229529,36442800,2.95
0.980277342740526,47.8893862956951,36482794,2.9
0.871655193596885,48.6408223423201,36502878,3.35
0.835394537297664,48.8369742965624,36502900,3.75
1.12097416248549,48.317221593409,36642840,2.55
1.00536986392789,48.9594651554171,36642912,3.25
1.16348744531436,48.2301469391911,36662830,2.6
1.03901094814763,48.9259818326524,36662908,2.7
4.52376089204155,48.4301218018401,39162828,3.3
2.88065824828229,48.1558261175108,37922808,2.8
2.96902811911808,47.9086416405511,37962780,2.7
3.01530514796702,47.7671015802027,37982764,2.95
3.18191392572935,47.7234400269584,38102758,3.0
3.17260119455213,47.9937512864794,38122788,2.95
3.16778275005766,48.0295684030145,38122792,2.8
3.71339228818641,47.9719083204973,38522782,2.9
3.95908562159395,48.1661533382312,38722802,3.5
4.03592538661588,47.9718658543109,38762780,3.15
4.21691254201889,48.2701931237627,38922812,3.65
4.29547763617157,48.2923218642292,38982814,2.55
2.98831314060536,48.7406277706629,38062872,3.05
3.13118181136696,48.6953889625225,38162866,2.9
3.08628273655604,49.0175858658209,38162902,2.65
3.3538965342732,49.0699349488708,38362906,2.85
3.42896973032639,48.7134107231761,38382866,3.1
4.49900674115357,49.6369003214904,39242962,3.8
4.67462337127456,49.5551970072755,39362952,3.05
0.010649236812003,43.2315364483393,35102290,2.6
0.16332542893839,43.3554147035466,35242302,2.15
0.108351907335112,43.3864284462008,35202306,2.3
-0.14862652802295,43.4338577565054,35002314,2.8
-0.843039395211996,43.4169104972154,34442320,2.7
-0.311295630189917,43.5084222954041,34882324,3.25
-0.426668683403354,43.7330136625752,34822350,2.8
-0.724875433916393,43.7203891807202,34582352,3.6
-0.945915612077148,43.696982547708,34402352,3.1
-0.369028840167527,43.8297380039295,34882360,2.7
0.025247389701599,43.8688259857623,35202360,2.55
-0.354083553657218,43.8857676823308,34902366,2.35
0.020331743628387,44.6128976837673,35302442,2.45
-0.12573038185074,44.998213885669,35242486,3.0
0.072271966040875,45.0353841288965,35402488,2.5
-0.756275918425986,45.0804527114168,34762502,2.95
0.757339300214916,43.2112951720491,35702280,2.9
