X,Y,POINT_ID,HEIGHT_M,TEMP_C_MEAN,RAIN_MM,LAND_USE,LAND_COVER,CLIMATE_CLASS,SHI_OBSERVED
9.05380399841475,50.5938962332909,42543054,302.66,9.36,799.79,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.6
9.11300029256672,50.4505168321825,42583038,259.16,9.14,887.46,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.35
9.25321537489527,50.4874775257636,42683042,564.07,8.41,1016.32,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
9.33419444423385,50.7397021188446,42743070,387.82,8.82,692.01,Forestry,Woodland,15,3.4
7.34600029279054,50.315299393107,41323026,204.02,10.52,561.51,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.75
8.11841160551128,50.6723230019242,41883064,590.68,8.03,1070.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
10.5540925697261,48.4560686621575,43622816,474.26,9.12,812.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45
10.7902851944987,48.0047426602857,43802766,620.7,8.87,937.09,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
11.1474336473449,48.3975289356131,44062810,493.03,9.06,864.83,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6
11.7216360247058,48.606050491138,44482834,460.3,9.25,762.7,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.15
12.6362494797874,48.462096425562,45162820,483.92,9.29,796.8,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.1
12.7134177140412,48.3882209589227,45222812,415.7,9.33,842.05,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85
13.341626187692,48.0828761769735,45702780,678.83,9.16,1253.03,Forestry,Woodland,26,3.65
13.430546203052,48.2062194943397,45762794,466.24,9.88,927.89,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05
13.5468477510758,48.3286205649952,45842808,431.87,10.02,874.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.7
13.7181717821668,48.0888150829515,45982782,475.72,10.25,999.46,Forestry,Woodland,26,3.75
13.7516166726532,48.1777520434568,46002792,442.99,9.97,922.26,Forestry,Woodland,26,4.0
9.14859682234935,50.0371848675378,42602992,331.72,9.97,816.48,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6
1.40334565439879,46.3305702310417,36602618,311.27,11.49,929.75,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65
1.60375541125722,46.2198081233205,36742604,396.01,11.17,956.29,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.8
1.75931728684761,46.3948534145918,36882622,313.27,11.43,856.88,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
1.93611855474606,46.2635801662725,37002606,387.85,10.58,935.21,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.23013805606298,46.3939474046072,37242618,477.75,10.74,879.23,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
2.201285012877,46.590823616926,37242640,235.26,11.59,779.95,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.45
2.41632632592037,46.3711512100446,37382614,365.82,11.13,777.98,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
2.50397555827821,46.3049999046923,37442606,381.97,11.74,684.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75
3.25367261599471,46.354991369717,38022606,301.12,11.64,713.99,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65
3.80186366063684,47.020213344566,38502676,257.87,11.12,1035.94,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
3.85539634080478,46.7885496495276,38522650,276.8,11.32,881.41,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
3.89187689385579,46.7003441427935,38542640,298.85,11.32,881.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
3.90759538081526,46.7915165542244,38562650,275.65,11.18,893.95,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
4.00221298440531,46.6523909273582,38622634,321.11,11.21,852.38,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75
1.40918449438429,46.131853599367,36582596,366.73,11.58,996.4,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
1.77759264898792,46.1066653742697,36862590,568.24,10.79,1012.74,Forestry,Woodland,15,3.75
2.42349655086194,46.1365334615417,37362588,479.78,10.7,816.37,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.3
2.50324449425245,46.1240937921122,37422586,511.05,10.81,786.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3
2.67125923602456,46.2262081021221,37562596,537.67,10.92,757.87,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
2.84281085915635,46.1113056942397,37682582,630.77,10.54,773.11,Forestry,Woodland,15,3.75
2.90823198545023,46.2060769645745,37742592,438.85,11.08,743.86,Forestry,Woodland,15,3.9
3.09804513087275,46.1462356095451,37882584,327.9,11.25,710.33,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.0
4.31070666038711,46.2178491301103,38822584,407.54,10.78,907.62,Forestry,Woodland,15,3.5
4.41217245896098,46.2412636299677,38902586,520.82,10.2,972.62,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
4.43987825152299,46.2246572607897,38922584,661.67,10.2,972.62,Forestry,Woodland,15,3.65
4.56362118625456,46.2851844252354,39022590,414.58,10.54,953.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1
4.1746139914855,46.7521389320589,38762644,375.61,11.05,868.75,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45
4.32537424044216,46.8143423644144,38882650,322.83,10.45,887.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
4.58295770168516,46.8636917213258,39082654,323.36,10.99,814.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.2
4.15673201909747,46.9136325288223,38762662,359.37,10.58,933.21,Forestry,Woodland,15,3.75
4.32635825361126,47.0490188692804,38902676,316.15,10.58,839.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3
4.07605396428938,47.1619449195734,38722690,622.43,9.91,1153.49,Forestry,Woodland,15,3.75
4.03908990025021,47.4847999268233,38722726,304.91,11.07,869.29,Agriculture (excluding fallow land and kitchen gardens),Bareland,15,3.25
0.620746522680467,45.7207217261134,35922558,224.99,12.31,982.62,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,2.75
0.633904248260443,45.7944093235556,35942566,240.51,12.31,982.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.0
0.670798632241836,45.5801160368549,35942542,207.0,12.56,966.21,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.55
0.804788385581547,46.0087792689143,36102588,220.51,12.07,871.58,Semi-natural and natural areas not in use,Woodland,15,3.15
0.699282610144159,45.56450416751,35962540,256.78,12.56,966.21,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.25
1.15848400405195,45.2778536618816,36282504,186.69,12.54,929.29,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
1.17231288998078,45.35150456261,36302512,296.85,12.23,995.52,Forestry,Woodland,15,3.65
1.20910979855232,45.2821071071108,36322504,193.68,12.49,939.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
1.24835599047022,45.3578669140107,36362512,342.81,12.1,1017.33,Forestry,Woodland,15,3.55
1.27086258297272,45.3778581647932,36382514,316.02,12.1,1017.33,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.07259702147705,44.264342471319,36882384,418.94,12.21,841.12,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.17216046514406,44.271924467412,36962384,550.72,11.73,898.89,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.17230756760167,44.4530468405284,36982404,514.15,11.86,911.79,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45
2.24439849322695,44.2954753232434,37022386,646.38,11.63,910.71,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.1
2.29664792320095,44.2812676897687,37062384,678.52,11.63,910.71,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.6
2.3263975186712,44.2472593546318,37082380,528.7,11.44,894.8,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.1
2.50175851283947,44.0609383164373,37202358,488.48,11.67,866.52,Forestry,Woodland,15,3.75
2.72562176992632,43.6786145081545,37342314,1210.51,9.71,1177.74,Forestry,Woodland,15,3.65
2.78825848760934,44.1718720425446,37442368,896.71,9.83,963.64,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.65
2.81086059886064,44.1915481790455,37462370,890.65,9.55,950.76,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.2
1.88898201319382,45.191964793103,36842488,552.09,11.43,1183.78,Semi-natural and natural areas not in use,Woodland,15,3.85
1.75718668922252,45.2179063991939,36742492,351.33,11.79,1120.37,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4
1.64054156611691,45.4803418346082,36682522,406.1,11.81,1112.22,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
1.86959463458173,45.8422346346388,36902560,703.68,10.09,1207.65,Forestry,Woodland,15,3.65
2.12038960738186,45.8973794809109,37102564,649.75,9.89,1017.73,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
2.24596952628718,45.9247311128535,37202566,583.63,9.83,924.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.5
1.47463179143232,45.8836025150985,36602568,381.3,11.76,1032.88,Forestry,Woodland,15,3.75
1.69960516204489,45.9376738458794,36782572,471.75,11.03,1119.95,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.1
2.46180717806799,46.0488166686847,37382578,641.63,10.23,885.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
4.2767686775094,45.3130288356363,38722484,799.77,10.49,764.49,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
3.9426315810775,45.3304603087522,38462488,856.11,8.88,813.58,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4
4.13637544522809,45.4317631327931,38622498,613.32,10.92,732.34,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
3.87119882638972,45.74190124139,38442534,1005.99,8.83,1010.45,Forestry,Woodland,15,3.75
3.64087785361249,45.728318223805,38262534,511.86,9.72,915.76,Forestry,Woodland,15,3.75
3.83135586397492,45.8660522740617,38422548,665.44,10.05,869.11,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.6
3.87455465714092,45.9408136905249,38462556,871.81,9.1,1054.15,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.8
3.81907617703519,45.973729794388,38422560,1059.59,9.1,1054.15,Forestry,Woodland,15,3.75
3.96932115766643,46.0184855421437,38542564,346.94,11.37,737.47,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
4.27625600842176,46.0535001599379,38782566,538.79,11.08,777.49,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.35
4.48047456760731,46.0823390837744,38942568,434.16,10.51,853.52,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
4.49707583548619,46.173464178004,38962578,648.31,9.99,939.35,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.5
4.51567540886475,46.4993379933406,39002614,296.15,10.98,872.18,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65
7.46383133565783,48.0863670301423,41322778,185.7,11.53,587.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1
7.48887330455071,48.1229494049063,41342782,181.35,11.49,589.13,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35
7.78499697246113,48.7232965815811,41582848,145.63,11.41,731.44,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.5
8.10345752272151,48.9271245855936,41822870,151.19,11.54,781.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.75
9.93121467095519,49.3389391637495,43162914,469.95,9.56,796.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.15
10.0988234560156,50.5797642400094,43283052,697.49,7.46,952.55,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
9.28705468476812,48.2212292866618,42682790,785.43,7.75,867.34,Forestry,Woodland,26,3.8
9.33897878182232,48.3655122197911,42722806,747.0,7.86,901.48,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.35
9.44511280424472,48.5280377805134,42802824,692.62,8.73,962.33,Forestry,Woodland,26,3.75
9.52766788907269,48.3844723779158,42862808,779.74,7.88,868.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.85
9.63549754410788,48.4028736908558,42942810,775.11,7.76,919.84,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
9.95942691818131,48.4934320881717,43182820,598.69,8.74,740.77,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8
10.0677919288744,48.6193654720301,43262834,584.62,8.47,846.04,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2
10.8873319394029,48.9576873321434,43862872,528.77,9.09,756.48,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1
11.1545249748538,49.8726503828888,44042974,408.7,8.87,872.78,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.35
12.0750267395959,47.9700049310973,44762764,495.12,9.4,1045.68,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.95
12.9856692210912,47.9670456156598,45442766,459.46,10.12,1103.73,Forestry,Woodland,26,3.75
13.0092388323886,47.9123750493862,45462760,665.6,9.71,1279.96,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.55
13.602026017963,47.9665806946083,45902768,495.35,9.59,1226.85,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.5
13.9367680518001,48.1352632949127,46142788,346.9,10.22,889.32,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.15
14.2035015961748,48.107387594564,46342786,322.23,10.47,881.57,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05
14.7126679902737,48.0867640971387,46722786,368.73,10.22,1005.57,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.95
14.717675646171,48.1406255170208,46722792,307.19,10.53,846.4,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45
15.7541778375211,48.2536663279296,47482810,228.83,10.85,668.65,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1
9.18579859652227,47.8245846313783,42602746,693.1,8.75,862.97,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.8
9.74558346617563,47.9892901095301,43022764,587.33,8.67,923.87,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
9.74745087657749,47.6113248894177,43022722,534.35,9.37,1406.3,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.95
9.98665195838509,47.827605704296,43202746,657.3,8.26,1181.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
6.00221973709133,45.807581256162,40102530,548.07,10.12,1302.09,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.5
5.71833899913103,47.4375302688369,39982712,201.51,11.39,894.26,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.45
5.82273624628071,47.4596094799123,40062714,268.0,11.18,961.31,Forestry,Woodland,15,3.2
4.68036923119494,45.8939380558418,39082546,323.17,12.19,703.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85
4.8775615642747,46.2646017609916,39262586,173.43,12.28,807.98,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.55
5.03841872809497,45.9293144332869,39362548,293.58,12.01,881.19,Fallow land,Grassland,15,3.05
4.9985188997513,46.3605561914282,39362596,196.36,12.0,851.57,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35
5.05592542329883,46.0203670084279,39382558,277.08,11.9,895.24,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8
5.0613204176202,46.5258562885278,39422614,202.47,11.81,879.97,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05
5.19109126325637,45.9543779188125,39482550,290.41,11.9,944.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8
5.1327344807382,46.6012820866012,39482622,193.84,11.83,904.98,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
7.4645616848882,48.6084576183214,41342836,215.45,10.85,766.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65
8.96979524305343,49.2622897525681,42462906,301.29,10.56,815.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6
9.1910373798319,49.1741572178574,42622896,178.24,10.92,722.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8
8.86220263595803,50.3404080451454,42403026,132.41,10.76,600.5,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.0
3.11525540685737,44.9901868308238,37782456,913.39,8.83,768.95,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.15
2.50760344880842,44.9665172247575,37302458,719.03,9.33,1237.06,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75
2.82618684926518,45.0612211458542,37562466,1313.97,6.95,1536.58,Agriculture (excluding fallow land and kitchen gardens),Shrubland,26,3.75
2.46295061669444,45.1080919986719,37282474,853.23,9.36,1267.45,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.89047768355256,45.156052033319,37622476,1154.61,7.4,1302.65,Forestry,Woodland,15,3.8
2.37727414820133,45.174287441069,37222482,694.56,10.22,1178.5,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
2.57730942648884,45.2067280162383,37382484,1176.23,8.48,1349.82,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
2.67859866177093,45.2138430121752,37462484,1175.08,8.1,1361.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.7
2.5495729618719,45.2228569074657,37362486,1078.88,8.48,1349.82,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
2.44091813192172,45.2693760975019,37282492,649.99,9.77,1152.3,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
2.94350373752578,45.3405024109608,37682496,1285.41,6.65,1434.08,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.75
2.9851393380042,45.4156267526951,37722504,1186.39,7.69,1276.16,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
2.36788546342199,45.4269630748428,37242510,602.69,10.17,1073.1,Forestry,Woodland,15,3.75
2.89494468895019,45.5180926749424,37662516,1264.98,6.74,1844.06,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
2.88071109763676,45.8245556881012,37682550,775.06,9.54,850.18,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
2.47681159186943,45.9413515416113,37382566,644.33,9.87,924.07,Forestry,Woodland,15,3.4
2.80091278415543,46.0361548528126,37642574,667.52,10.23,773.3,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45
3.80439354438141,44.5089701678694,38282398,1317.93,8.16,1116.66,Forestry,Woodland,15,3.75
3.17018711740021,44.5415766216834,37782406,1235.22,7.88,1169.96,Forestry,Woodland,15,3.45
3.22026278387725,44.5448547216356,37822406,1048.61,9.67,860.02,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
3.67117309645376,44.5732746207503,38182406,1208.92,8.1,976.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.7
3.76944363576612,44.5972871430044,38262408,1358.85,7.36,1075.72,Forestry,Woodland,26,3.65
3.46863747694447,44.5788394000841,38022408,1255.19,8.92,864.51,Forestry,Woodland,26,3.75
3.56067217194023,44.656911692915,38102416,1417.15,6.46,1028.29,Agriculture (excluding fallow land and kitchen gardens),Shrubland,26,3.75
3.80971831770714,44.6900880626795,38302418,1097.07,8.05,992.49,Forestry,Woodland,15,3.75
3.35782033172929,44.6622568128771,37942418,1061.08,8.18,886.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35
3.25529936106565,44.6737552737421,37862420,1068.45,7.94,937.09,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.25
3.02948039695991,44.6588843692997,37682420,1210.74,7.35,1322.87,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
2.92915113063636,44.6521183887616,37602420,1315.7,7.17,1465.35,Forestry,Woodland,26,3.7
2.87671979354131,44.6666383169836,37562422,1057.76,8.7,1217.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
3.07301237604169,44.7160624694793,37722426,1202.08,7.63,1139.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
3.47287268297344,44.7599504589713,38042428,1319.75,7.19,956.9,Forestry,Woodland,26,3.55
2.86760129241938,44.7383915186523,37562430,1132.61,8.13,1271.96,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
3.08927583397925,44.7895019776403,37742434,1063.58,7.63,1139.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.6
3.16471523324248,44.7944717917719,37802434,1206.1,7.35,1090.16,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75
2.50651725782256,44.7854497199859,37282438,710.18,10.94,1005.03,Forestry,Woodland,15,3.65
2.47897876076448,44.80156738032,37262440,761.33,10.16,1142.19,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65
3.99916325169874,44.8096190713296,38462430,1173.36,8.27,850.79,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
3.94493176193543,44.8426388743227,38422434,1059.02,8.27,850.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35
3.25883079319864,44.854853229623,37882440,1101.21,8.19,871.92,Forestry,Woodland,15,3.75
3.8886694804014,44.8935896112654,38382440,987.8,7.62,785.23,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.8
3.81105727444609,44.9070999314703,38322442,1182.9,8.63,717.91,Forestry,Woodland,15,3.8
3.30057526464611,44.9298783489991,37922448,1023.3,7.22,1036.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
4.48691355834905,44.9991003981878,38862448,627.93,10.15,1041.0,Semi-natural and natural areas not in use,Grassland,15,3.25
3.95457246290089,44.9877905219963,38442450,858.33,9.25,757.04,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
3.14491211952838,44.9559609099491,37802452,839.68,8.83,768.95,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.3
4.12568239959333,45.0517412681847,38582456,1308.0,7.44,944.98,Forestry,Woodland,26,3.75
3.68171547789383,45.152442441213,38242470,1090.45,8.25,816.72,Forestry,Woodland,15,3.75
4.42741634098775,45.3391762635078,38842486,948.27,8.47,919.2,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75
3.71400795425392,45.3170500018119,38282488,1047.36,8.48,820.5,Forestry,Woodland,15,3.55
3.61242990850044,45.3109308251956,38202488,1097.6,8.05,862.0,Forestry,Woodland,15,3.3
3.8075352718206,45.3948823506683,38362496,1140.86,8.31,843.05,Forestry,Woodland,15,3.75
3.94830452163822,45.5114726435869,38482508,1203.16,7.98,1030.68,Forestry,Woodland,26,3.75
3.75352037416159,45.6446806685943,38342524,1064.22,8.0,1073.13,Forestry,Woodland,15,3.75
3.77497574885046,45.682083430752,38362528,1305.68,8.0,1073.13,Forestry,Woodland,26,3.75
7.90264581689002,47.8615615346147,41642752,1189.64,6.96,1790.03,Forestry,Woodland,26,3.85
8.08892191786507,47.8829664187148,41782754,1034.5,6.47,1574.03,Forestry,Woodland,26,3.75
6.46948944884701,48.0949929080217,40582782,405.37,9.7,1235.71,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4
6.51599820220406,47.8082632612606,40602750,451.54,9.92,1426.15,Forestry,Woodland,15,3.55
6.98119086827173,48.0741921170229,40962778,1007.12,7.47,1665.23,Forestry,Woodland,26,3.75
6.98987023056598,48.3805479907702,40982812,484.75,10.09,1002.11,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4
7.11217095904158,48.1317266255258,41062784,857.14,9.03,1103.53,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
7.25862612907636,48.4055356324205,41182814,1030.18,8.6,1176.99,Forestry,Woodland,26,3.65
7.32215883276626,48.2270530857248,41222794,391.44,10.69,714.1,Forestry,Woodland,15,3.85
5.80281132242443,46.7197053304954,40002632,509.84,9.16,1503.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
6.19185206596614,46.7702229718693,40302636,1060.95,6.84,1543.47,Forestry,Woodland,26,3.6
5.58502910527441,46.8191909654377,39842644,252.87,11.91,1042.75,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.0
6.4209889156131,46.8681971379378,40482646,1108.45,6.89,1481.77,Forestry,Woodland,26,3.75
6.69891703218561,47.0392372520692,40702664,1098.69,7.38,1401.21,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,4.0
6.66692896023338,47.1283535755244,40682674,966.59,7.77,1398.45,Forestry,Woodland,26,3.75
6.3737469270509,47.1730039763611,40462680,635.12,9.39,1321.26,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
6.62901466715501,47.3073654655411,40662694,653.42,9.46,1237.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85
6.54502011797019,47.376800354648,40602702,441.73,9.75,1211.85,Forestry,Woodland,15,3.8
5.52938899589886,46.5463788897406,39782614,481.53,10.03,1356.15,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
5.61151839414762,45.8643097195923,39802538,736.75,10.82,1210.24,Forestry,Woodland,15,3.8
5.62706617326625,45.9912387284484,39822552,1077.93,9.34,1379.97,Forestry,Woodland,26,3.7
5.69854894820168,46.3909783946032,39902596,693.9,9.79,1404.33,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55
5.76607312305965,46.1952761394566,39942574,1092.14,8.59,1452.97,Forestry,Woodland,26,3.7
5.9470810833883,46.5449291267493,40102612,1077.78,7.54,1539.27,Forestry,Woodland,26,3.55
21.072634525647,50.9319477516566,50963150,316.29,7.96,624.53,Agriculture (excluding fallow land and kitchen gardens),Bareland,26,2.4
21.2373077650848,50.897807726117,51083148,268.29,7.83,638.82,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9
21.5009355940519,50.7990396093761,51283140,228.37,8.58,575.86,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.95
21.6568346503123,51.074026826772,51343172,188.86,8.74,568.35,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8
21.6861579424458,50.9620218791994,51383160,190.55,8.69,567.05,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05
21.7860551518232,50.7882390761814,51483142,208.69,8.78,561.84,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.85
16.5601469053543,50.8792833015813,47823106,207.54,9.55,587.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05
16.6605195722028,50.9817775452027,47883118,154.66,9.82,558.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.3
16.2394420394144,51.0413322074749,47583122,202.89,9.57,545.4,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9
17.1361172205762,50.5382136768412,48263072,285.65,9.28,633.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1
16.7528605129871,50.6336014946942,47983080,341.65,8.94,627.85,Semi-natural and natural areas not in use,Grassland,26,3.55
16.6709025126733,50.6564328985467,47923082,385.89,8.47,646.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.3
19.1961105012995,49.8843147344121,49803016,277.34,8.77,970.58,Forestry,Woodland,26,3.25
19.7720109327048,50.0895934513135,50183044,287.34,9.16,696.43,Fallow land,Grassland,26,3.0
